Case ID;Activity;Resource;Start Timestamp;Complete Timestamp;Variant;Variant index;elementId;fixedCost;processId;resourceCost;resourceId
12;Build patient report;Default Resource-000010;09/01/2023  01:28.0;"09/01/2023  	01:29.0";Variant 1;1;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
12;The photo was not assessable;;09/01/2023  01:29.0;"09/01/2023  	01:29.0";Variant 1;1;sid-14E47B0D-012F-46A1-8B3B-09C0FF18EA17;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
12;End;End;09/01/2023  01:29.0;"09/01/2023  	01:29.0";Variant 1;1;End;End;End;End;End
77;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 1;1;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
77;Install oral lesions detection application;Default Resource-000008;09/01/2023  00:07.0;"09/01/2023  	00:08.0";Variant 1;1;sid-17FED2D8-0F8F-4167-A435-0C997F824B6E;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;Register hospital;Default Resource-000008;09/01/2023  00:17.0;"09/01/2023  	00:18.0";Variant 1;1;sid-D617736B-82B9-471B-BF57-25533FF960EC;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;Start oral lesion detection application;Default Resource-000008;09/01/2023  00:27.0;"09/01/2023  	00:28.0";Variant 1;1;sid-7857E1A4-1EA7-461B-B94F-1C00A85F72F6;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;Configure workflow manager;Default Resource-000007;09/01/2023  00:35.0;"09/01/2023  	00:36.0";Variant 1;1;sid-DB2EFEE7-34DC-44B3-8C03-EEF32DB5B814;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;Data Analyst: Set ingestion parameters;Default Resource-000006;09/01/2023  00:42.0;"09/01/2023  	00:43.0";Variant 1;1;sid-AE4441C0-6BDD-4922-8144-BF1334C7BC34;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;Data Analyst: Set preparetion parameter;Default Resource-000010;09/01/2023  00:48.0;"09/01/2023  	00:49.0";Variant 1;1;sid-FFCF3D1B-D9F6-4F4D-A99D-3056B4B5DC94;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;Data Analyst: Set segregation  parameter;Default Resource-000003;09/01/2023  00:55.0;"09/01/2023  	00:56.0";Variant 1;1;sid-B318E599-30C8-403A-B4DA-F169795C6A6D;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;ML Engineer: Set segregation parameter;Default Resource-000006;09/01/2023  01:01.0;"09/01/2023  	01:02.0";Variant 1;1;sid-42FF0A9A-7197-453E-B620-DB76CEBD8D45;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;ML Engineer: Set development parameter;Default Resource-000009;09/01/2023  01:07.0;"09/01/2023  	01:08.0";Variant 1;1;sid-0C079BD3-B4E2-4143-B090-FE477E0CADF1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;Data Analyst: Set monitoring parameter;Default Resource-000002;09/01/2023  01:14.0;"09/01/2023  	01:15.0";Variant 1;1;sid-912026A4-B6D9-4164-A308-A14FD4915491;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;Camera setting;Default Resource-000005;09/01/2023  01:20.0;"09/01/2023  	01:21.0";Variant 1;1;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;Make photo;Default Resource-000008;09/01/2023  01:26.0;"09/01/2023  	01:27.0";Variant 1;1;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;Build patient report;Default Resource-000001;09/01/2023  01:33.0;"09/01/2023  	01:34.0";Variant 1;1;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
77;The photo was not assessable;;09/01/2023  01:34.0;"09/01/2023  	01:34.0";Variant 1;1;sid-14E47B0D-012F-46A1-8B3B-09C0FF18EA17;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
77;End;End;09/01/2023  01:34.0;"09/01/2023  	01:34.0";Variant 1;1;End;End;End;End;End
32;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 2;2;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
32;Install oral lesions detection application;Default Resource-000003;09/01/2023  00:03.0;"09/01/2023  	00:04.0";Variant 2;2;sid-17FED2D8-0F8F-4167-A435-0C997F824B6E;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;Register hospital;Default Resource-000003;09/01/2023  00:13.0;"09/01/2023  	00:14.0";Variant 2;2;sid-D617736B-82B9-471B-BF57-25533FF960EC;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;Start oral lesion detection application;Default Resource-000003;09/01/2023  00:23.0;"09/01/2023  	00:24.0";Variant 2;2;sid-7857E1A4-1EA7-461B-B94F-1C00A85F72F6;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;Configure workflow manager;Default Resource-000004;09/01/2023  00:32.0;"09/01/2023  	00:33.0";Variant 2;2;sid-DB2EFEE7-34DC-44B3-8C03-EEF32DB5B814;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;Data Analyst: Set ingestion parameters;Default Resource-000009;09/01/2023  00:39.0;"09/01/2023  	00:40.0";Variant 2;2;sid-AE4441C0-6BDD-4922-8144-BF1334C7BC34;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;Data Analyst: Set preparetion parameter;Default Resource-000003;09/01/2023  00:46.0;"09/01/2023  	00:47.0";Variant 2;2;sid-FFCF3D1B-D9F6-4F4D-A99D-3056B4B5DC94;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;Data Analyst: Set segregation  parameter;Default Resource-000006;09/01/2023  00:52.0;"09/01/2023  	00:53.0";Variant 2;2;sid-B318E599-30C8-403A-B4DA-F169795C6A6D;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;ML Engineer: Set segregation parameter;Default Resource-000009;09/01/2023  00:58.0;"09/01/2023  	00:59.0";Variant 2;2;sid-42FF0A9A-7197-453E-B620-DB76CEBD8D45;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;ML Engineer: Set development parameter;Default Resource-000002;09/01/2023  01:05.0;"09/01/2023  	01:06.0";Variant 2;2;sid-0C079BD3-B4E2-4143-B090-FE477E0CADF1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;Data Analyst: Set monitoring parameter;Default Resource-000005;09/01/2023  01:11.0;"09/01/2023  	01:12.0";Variant 2;2;sid-912026A4-B6D9-4164-A308-A14FD4915491;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;Camera setting;Default Resource-000008;09/01/2023  01:17.0;"09/01/2023  	01:18.0";Variant 2;2;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;Make photo;Default Resource-000001;09/01/2023  01:24.0;"09/01/2023  	01:25.0";Variant 2;2;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;Build patient report;Default Resource-000004;09/01/2023  01:30.0;"09/01/2023  	01:31.0";Variant 2;2;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
32;Discarded incorrect record;;09/01/2023  01:31.0;"09/01/2023  	01:31.0";Variant 2;2;sid-8754FCF3-1C15-4BC2-8721-191181F864A0;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
32;End;End;09/01/2023  01:31.0;"09/01/2023  	01:31.0";Variant 2;2;End;End;End;End;End
53;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 5;5;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
53;Camera setting;Default Resource-000004;09/01/2023  00:05.0;"09/01/2023  	00:06.0";Variant 5;5;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
53;Make photo;Default Resource-000004;09/01/2023  00:15.0;"09/01/2023  	00:16.0";Variant 5;5;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
53;Build patient report;Default Resource-000004;09/01/2023  00:25.0;"09/01/2023  	00:26.0";Variant 5;5;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
53;The photo was not assessable;;09/01/2023  00:26.0;"09/01/2023  	00:26.0";Variant 5;5;sid-14E47B0D-012F-46A1-8B3B-09C0FF18EA17;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
53;End;End;09/01/2023  00:26.0;"09/01/2023  	00:26.0";Variant 5;5;End;End;End;End;End
95;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 2;2;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
95;Install oral lesions detection application;Default Resource-000006;09/01/2023  00:09.0;"09/01/2023  	00:10.0";Variant 2;2;sid-17FED2D8-0F8F-4167-A435-0C997F824B6E;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;Register hospital;Default Resource-000006;09/01/2023  00:19.0;"09/01/2023  	00:20.0";Variant 2;2;sid-D617736B-82B9-471B-BF57-25533FF960EC;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;Start oral lesion detection application;Default Resource-000006;09/01/2023  00:29.0;"09/01/2023  	00:30.0";Variant 2;2;sid-7857E1A4-1EA7-461B-B94F-1C00A85F72F6;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;Configure workflow manager;Default Resource-000004;09/01/2023  00:37.0;"09/01/2023  	00:38.0";Variant 2;2;sid-DB2EFEE7-34DC-44B3-8C03-EEF32DB5B814;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;Data Analyst: Set ingestion parameters;Default Resource-000008;09/01/2023  00:43.0;"09/01/2023  	00:44.0";Variant 2;2;sid-AE4441C0-6BDD-4922-8144-BF1334C7BC34;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;Data Analyst: Set preparetion parameter;Default Resource-000001;09/01/2023  00:50.0;"09/01/2023  	00:51.0";Variant 2;2;sid-FFCF3D1B-D9F6-4F4D-A99D-3056B4B5DC94;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;Data Analyst: Set segregation  parameter;Default Resource-000004;09/01/2023  00:56.0;"09/01/2023  	00:57.0";Variant 2;2;sid-B318E599-30C8-403A-B4DA-F169795C6A6D;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;ML Engineer: Set segregation parameter;Default Resource-000007;09/01/2023  01:02.0;"09/01/2023  	01:03.0";Variant 2;2;sid-42FF0A9A-7197-453E-B620-DB76CEBD8D45;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;ML Engineer: Set development parameter;Default Resource-000010;09/01/2023  01:08.0;"09/01/2023  	01:09.0";Variant 2;2;sid-0C079BD3-B4E2-4143-B090-FE477E0CADF1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;Data Analyst: Set monitoring parameter;Default Resource-000003;09/01/2023  01:15.0;"09/01/2023  	01:16.0";Variant 2;2;sid-912026A4-B6D9-4164-A308-A14FD4915491;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;Camera setting;Default Resource-000006;09/01/2023  01:21.0;"09/01/2023  	01:22.0";Variant 2;2;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;Make photo;Default Resource-000009;09/01/2023  01:27.0;"09/01/2023  	01:28.0";Variant 2;2;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;Build patient report;Default Resource-000002;09/01/2023  01:34.0;"09/01/2023  	01:35.0";Variant 2;2;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
95;Discarded incorrect record;;09/01/2023  01:35.0;"09/01/2023  	01:35.0";Variant 2;2;sid-8754FCF3-1C15-4BC2-8721-191181F864A0;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
95;End;End;09/01/2023  01:35.0;"09/01/2023  	01:35.0";Variant 2;2;End;End;End;End;End
96;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 2;2;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
96;Install oral lesions detection application;Default Resource-000007;09/01/2023  00:09.0;"09/01/2023  	00:10.0";Variant 2;2;sid-17FED2D8-0F8F-4167-A435-0C997F824B6E;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;Register hospital;Default Resource-000007;09/01/2023  00:19.0;"09/01/2023  	00:20.0";Variant 2;2;sid-D617736B-82B9-471B-BF57-25533FF960EC;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;Start oral lesion detection application;Default Resource-000007;09/01/2023  00:29.0;"09/01/2023  	00:30.0";Variant 2;2;sid-7857E1A4-1EA7-461B-B94F-1C00A85F72F6;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;Configure workflow manager;Default Resource-000005;09/01/2023  00:37.0;"09/01/2023  	00:38.0";Variant 2;2;sid-DB2EFEE7-34DC-44B3-8C03-EEF32DB5B814;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;Data Analyst: Set ingestion parameters;Default Resource-000009;09/01/2023  00:43.0;"09/01/2023  	00:44.0";Variant 2;2;sid-AE4441C0-6BDD-4922-8144-BF1334C7BC34;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;Data Analyst: Set preparetion parameter;Default Resource-000002;09/01/2023  00:50.0;"09/01/2023  	00:51.0";Variant 2;2;sid-FFCF3D1B-D9F6-4F4D-A99D-3056B4B5DC94;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;Data Analyst: Set segregation  parameter;Default Resource-000005;09/01/2023  00:56.0;"09/01/2023  	00:57.0";Variant 2;2;sid-B318E599-30C8-403A-B4DA-F169795C6A6D;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;ML Engineer: Set segregation parameter;Default Resource-000008;09/01/2023  01:02.0;"09/01/2023  	01:03.0";Variant 2;2;sid-42FF0A9A-7197-453E-B620-DB76CEBD8D45;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;ML Engineer: Set development parameter;Default Resource-000001;09/01/2023  01:09.0;"09/01/2023  	01:10.0";Variant 2;2;sid-0C079BD3-B4E2-4143-B090-FE477E0CADF1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;Data Analyst: Set monitoring parameter;Default Resource-000004;09/01/2023  01:15.0;"09/01/2023  	01:16.0";Variant 2;2;sid-912026A4-B6D9-4164-A308-A14FD4915491;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;Camera setting;Default Resource-000007;09/01/2023  01:21.0;"09/01/2023  	01:22.0";Variant 2;2;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;Make photo;Default Resource-000010;09/01/2023  01:27.0;"09/01/2023  	01:28.0";Variant 2;2;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;Build patient report;Default Resource-000003;09/01/2023  01:34.0;"09/01/2023  	01:35.0";Variant 2;2;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
96;Discarded incorrect record;;09/01/2023  01:35.0;"09/01/2023  	01:35.0";Variant 2;2;sid-8754FCF3-1C15-4BC2-8721-191181F864A0;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
96;End;End;09/01/2023  01:35.0;"09/01/2023  	01:35.0";Variant 2;2;End;End;End;End;End
31;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 2;2;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
31;Install oral lesions detection application;Default Resource-000002;09/01/2023  00:03.0;"09/01/2023  	00:04.0";Variant 2;2;sid-17FED2D8-0F8F-4167-A435-0C997F824B6E;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;Register hospital;Default Resource-000002;09/01/2023  00:13.0;"09/01/2023  	00:14.0";Variant 2;2;sid-D617736B-82B9-471B-BF57-25533FF960EC;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;Start oral lesion detection application;Default Resource-000002;09/01/2023  00:23.0;"09/01/2023  	00:24.0";Variant 2;2;sid-7857E1A4-1EA7-461B-B94F-1C00A85F72F6;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;Configure workflow manager;Default Resource-000003;09/01/2023  00:32.0;"09/01/2023  	00:33.0";Variant 2;2;sid-DB2EFEE7-34DC-44B3-8C03-EEF32DB5B814;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;Data Analyst: Set ingestion parameters;Default Resource-000008;09/01/2023  00:39.0;"09/01/2023  	00:40.0";Variant 2;2;sid-AE4441C0-6BDD-4922-8144-BF1334C7BC34;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;Data Analyst: Set preparetion parameter;Default Resource-000002;09/01/2023  00:46.0;"09/01/2023  	00:47.0";Variant 2;2;sid-FFCF3D1B-D9F6-4F4D-A99D-3056B4B5DC94;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;Data Analyst: Set segregation  parameter;Default Resource-000005;09/01/2023  00:52.0;"09/01/2023  	00:53.0";Variant 2;2;sid-B318E599-30C8-403A-B4DA-F169795C6A6D;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;ML Engineer: Set segregation parameter;Default Resource-000008;09/01/2023  00:58.0;"09/01/2023  	00:59.0";Variant 2;2;sid-42FF0A9A-7197-453E-B620-DB76CEBD8D45;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;ML Engineer: Set development parameter;Default Resource-000001;09/01/2023  01:05.0;"09/01/2023  	01:06.0";Variant 2;2;sid-0C079BD3-B4E2-4143-B090-FE477E0CADF1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;Data Analyst: Set monitoring parameter;Default Resource-000004;09/01/2023  01:11.0;"09/01/2023  	01:12.0";Variant 2;2;sid-912026A4-B6D9-4164-A308-A14FD4915491;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;Camera setting;Default Resource-000007;09/01/2023  01:17.0;"09/01/2023  	01:18.0";Variant 2;2;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;Make photo;Default Resource-000010;09/01/2023  01:23.0;"09/01/2023  	01:24.0";Variant 2;2;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;Build patient report;Default Resource-000003;09/01/2023  01:30.0;"09/01/2023  	01:31.0";Variant 2;2;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
31;Discarded incorrect record;;09/01/2023  01:31.0;"09/01/2023  	01:31.0";Variant 2;2;sid-8754FCF3-1C15-4BC2-8721-191181F864A0;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
31;End;End;09/01/2023  01:31.0;"09/01/2023  	01:31.0";Variant 2;2;End;End;End;End;End
33;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 3;3;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
33;Camera setting;Default Resource-000004;09/01/2023  00:03.0;"09/01/2023  	00:04.0";Variant 3;3;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
33;Make photo;Default Resource-000004;09/01/2023  00:13.0;"09/01/2023  	00:14.0";Variant 3;3;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
33;Build patient report;Default Resource-000004;09/01/2023  00:23.0;"09/01/2023  	00:24.0";Variant 3;3;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
33;Discarded incorrect record;;09/01/2023  00:24.0;"09/01/2023  	00:24.0";Variant 3;3;sid-8754FCF3-1C15-4BC2-8721-191181F864A0;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
33;End;End;09/01/2023  00:24.0;"09/01/2023  	00:24.0";Variant 3;3;End;End;End;End;End
52;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 5;5;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
52;Camera setting;Default Resource-000003;09/01/2023  00:05.0;"09/01/2023  	00:06.0";Variant 5;5;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
52;Make photo;Default Resource-000003;09/01/2023  00:15.0;"09/01/2023  	00:16.0";Variant 5;5;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
52;Build patient report;Default Resource-000003;09/01/2023  00:25.0;"09/01/2023  	00:26.0";Variant 5;5;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
52;The photo was not assessable;;09/01/2023  00:26.0;"09/01/2023  	00:26.0";Variant 5;5;sid-14E47B0D-012F-46A1-8B3B-09C0FF18EA17;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
52;End;End;09/01/2023  00:26.0;"09/01/2023  	00:26.0";Variant 5;5;End;End;End;End;End
54;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 3;3;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
54;Camera setting;Default Resource-000005;09/01/2023  00:05.0;"09/01/2023  	00:06.0";Variant 3;3;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
54;Make photo;Default Resource-000005;09/01/2023  00:15.0;"09/01/2023  	00:16.0";Variant 3;3;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
54;Build patient report;Default Resource-000005;09/01/2023  00:25.0;"09/01/2023  	00:26.0";Variant 3;3;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
